,venue,Team,Opposition,Over Number,Ball Number,current_run,run_rate,wickets_left,runs_till_5_over,score
20827,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,Karachi Kings,11,4,110.0,9.428571428571429,6.0,53.0,176.0
20828,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,Karachi Kings,11,5,112.0,9.464788732394366,6.0,53.0,176.0
20829,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,Karachi Kings,11,6,113.0,9.416666666666666,6.0,53.0,176.0
20830,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,Karachi Kings,12,1,113.0,9.287671232876711,6.0,53.0,176.0
20831,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,Karachi Kings,12,2,114.0,9.243243243243244,6.0,53.0,176.0
20832,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,Karachi Kings,12,3,115.0,9.200000000000001,6.0,53.0,176.0
20833,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,Karachi Kings,12,4,116.0,9.157894736842106,6.0,53.0,176.0
20834,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,Karachi Kings,12,5,117.0,9.116883116883116,6.0,53.0,176.0
20835,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,Karachi Kings,12,6,118.0,9.076923076923077,6.0,53.0,176.0
20836,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,Karachi Kings,13,1,118.0,8.962025316455696,6.0,53.0,176.0
20837,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,Karachi Kings,13,2,120.0,9.0,6.0,53.0,176.0
20838,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,Karachi Kings,13,3,121.0,8.962962962962962,6.0,53.0,176.0
20839,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,Karachi Kings,13,4,123.0,9.0,6.0,53.0,176.0
20840,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,Karachi Kings,13,5,124.0,8.963855421686747,6.0,53.0,176.0
20841,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,Karachi Kings,13,6,125.0,8.928571428571429,6.0,53.0,176.0
20842,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,Karachi Kings,14,1,126.0,8.894117647058824,6.0,53.0,176.0
20843,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,Karachi Kings,14,2,127.0,8.86046511627907,6.0,53.0,176.0
20844,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,Karachi Kings,14,3,128.0,8.827586206896552,6.0,53.0,176.0
20845,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,Karachi Kings,14,4,128.0,8.727272727272727,5.0,53.0,176.0
20846,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,Karachi Kings,14,5,129.0,8.696629213483146,5.0,53.0,176.0
20847,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,Karachi Kings,14,6,130.0,8.666666666666666,5.0,53.0,176.0
20848,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,Karachi Kings,15,1,131.0,8.637362637362637,5.0,53.0,176.0
20849,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,Karachi Kings,15,2,131.0,8.543478260869566,5.0,53.0,176.0
20850,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,Karachi Kings,15,3,132.0,8.516129032258064,5.0,53.0,176.0
20851,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,Karachi Kings,15,4,132.0,8.425531914893618,5.0,53.0,176.0
20852,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,Karachi Kings,15,5,133.0,8.399999999999999,5.0,53.0,176.0
20853,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,Karachi Kings,15,6,134.0,8.375,5.0,53.0,176.0
20855,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,Karachi Kings,16,1,141.0,8.721649484536082,5.0,53.0,176.0
20856,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,Karachi Kings,16,2,142.0,8.693877551020408,5.0,53.0,176.0
20857,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,Karachi Kings,16,3,143.0,8.666666666666666,5.0,53.0,176.0
20858,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,Karachi Kings,16,4,143.0,8.58,5.0,53.0,176.0
20859,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,Karachi Kings,16,5,144.0,8.554455445544555,5.0,53.0,176.0
20860,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,Karachi Kings,16,6,145.0,8.529411764705882,5.0,53.0,176.0
20861,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,Karachi Kings,17,1,146.0,8.504854368932039,5.0,53.0,176.0
20862,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,Karachi Kings,17,2,147.0,8.480769230769232,5.0,53.0,176.0
20863,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,Karachi Kings,17,3,147.0,8.399999999999999,5.0,53.0,176.0
20864,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,Karachi Kings,17,4,148.0,8.377358490566037,5.0,53.0,176.0
20865,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,Karachi Kings,17,5,148.0,8.299065420560748,5.0,53.0,176.0
20866,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,Karachi Kings,17,6,148.0,8.222222222222223,5.0,53.0,176.0
20867,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,Karachi Kings,18,1,149.0,8.201834862385322,5.0,53.0,176.0
20868,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,Karachi Kings,18,2,150.0,8.181818181818182,5.0,53.0,176.0
20869,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,Karachi Kings,18,3,151.0,8.162162162162163,5.0,53.0,176.0
20870,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,Karachi Kings,18,4,155.0,8.303571428571429,5.0,53.0,176.0
20871,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,Karachi Kings,18,5,156.0,8.283185840707965,5.0,53.0,176.0
20872,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,Karachi Kings,18,6,157.0,8.263157894736842,5.0,53.0,176.0
20873,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,Karachi Kings,19,1,161.0,8.399999999999999,5.0,53.0,176.0
20874,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,Karachi Kings,19,2,162.0,8.379310344827587,5.0,53.0,176.0
20875,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,Karachi Kings,19,3,168.0,8.615384615384615,5.0,53.0,176.0
20876,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,Karachi Kings,19,4,168.0,8.542372881355933,5.0,53.0,176.0
20877,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,Karachi Kings,19,5,172.0,8.672268907563025,5.0,53.0,176.0
20878,"Sheikh Zayed Stadium, Abu Dhabi",Multan Sultans,Karachi Kings,19,6,176.0,8.799999999999999,5.0,53.0,176.0
20879,"National Stadium, Karachi",Karachi Kings,Multan Sultans,5,1,35.0,6.774193548387098,10.0,35.0,124.0
20880,"National Stadium, Karachi",Karachi Kings,Multan Sultans,5,2,35.0,6.5625,10.0,35.0,124.0
20881,"National Stadium, Karachi",Karachi Kings,Multan Sultans,5,3,39.0,7.090909090909092,10.0,35.0,124.0
20882,"National Stadium, Karachi",Karachi Kings,Multan Sultans,5,4,40.0,7.0588235294117645,10.0,35.0,124.0
20883,"National Stadium, Karachi",Karachi Kings,Multan Sultans,5,5,40.0,6.857142857142857,10.0,35.0,124.0
20884,"National Stadium, Karachi",Karachi Kings,Multan Sultans,5,6,41.0,6.833333333333333,10.0,35.0,124.0
20885,"National Stadium, Karachi",Karachi Kings,Multan Sultans,6,1,42.0,6.8108108108108105,10.0,35.0,124.0
20886,"National Stadium, Karachi",Karachi Kings,Multan Sultans,6,2,43.0,6.789473684210526,10.0,35.0,124.0
20887,"National Stadium, Karachi",Karachi Kings,Multan Sultans,6,3,44.0,6.769230769230769,10.0,35.0,124.0
20888,"National Stadium, Karachi",Karachi Kings,Multan Sultans,6,4,44.0,6.6000000000000005,10.0,35.0,124.0
20889,"National Stadium, Karachi",Karachi Kings,Multan Sultans,6,5,45.0,6.585365853658537,10.0,35.0,124.0
20890,"National Stadium, Karachi",Karachi Kings,Multan Sultans,6,6,46.0,6.571428571428572,10.0,35.0,124.0
20891,"National Stadium, Karachi",Karachi Kings,Multan Sultans,7,1,47.0,6.55813953488372,10.0,35.0,124.0
20892,"National Stadium, Karachi",Karachi Kings,Multan Sultans,7,2,48.0,6.545454545454545,10.0,35.0,124.0
20893,"National Stadium, Karachi",Karachi Kings,Multan Sultans,7,3,48.0,6.4,10.0,35.0,124.0
20894,"National Stadium, Karachi",Karachi Kings,Multan Sultans,7,4,49.0,6.391304347826088,10.0,35.0,124.0
20895,"National Stadium, Karachi",Karachi Kings,Multan Sultans,7,5,50.0,6.382978723404255,10.0,35.0,124.0
20896,"National Stadium, Karachi",Karachi Kings,Multan Sultans,7,6,51.0,6.375,10.0,35.0,124.0
20897,"National Stadium, Karachi",Karachi Kings,Multan Sultans,8,1,52.0,6.36734693877551,10.0,35.0,124.0
20898,"National Stadium, Karachi",Karachi Kings,Multan Sultans,8,2,52.0,6.24,10.0,35.0,124.0
20899,"National Stadium, Karachi",Karachi Kings,Multan Sultans,8,3,58.0,6.823529411764706,10.0,35.0,124.0
20900,"National Stadium, Karachi",Karachi Kings,Multan Sultans,8,4,58.0,6.6923076923076925,10.0,35.0,124.0
20901,"National Stadium, Karachi",Karachi Kings,Multan Sultans,8,5,59.0,6.679245283018868,10.0,35.0,124.0
20902,"National Stadium, Karachi",Karachi Kings,Multan Sultans,8,6,65.0,7.222222222222222,10.0,35.0,124.0
20904,"National Stadium, Karachi",Karachi Kings,Multan Sultans,9,1,66.0,7.199999999999999,10.0,35.0,124.0
20905,"National Stadium, Karachi",Karachi Kings,Multan Sultans,9,2,66.0,7.071428571428571,9.0,35.0,124.0
20906,"National Stadium, Karachi",Karachi Kings,Multan Sultans,9,3,66.0,6.947368421052632,9.0,35.0,124.0
20907,"National Stadium, Karachi",Karachi Kings,Multan Sultans,9,4,67.0,6.931034482758621,9.0,35.0,124.0
20908,"National Stadium, Karachi",Karachi Kings,Multan Sultans,9,5,67.0,6.813559322033899,9.0,35.0,124.0
20909,"National Stadium, Karachi",Karachi Kings,Multan Sultans,9,6,68.0,6.8,9.0,35.0,124.0
20910,"National Stadium, Karachi",Karachi Kings,Multan Sultans,10,1,69.0,6.786885245901638,9.0,35.0,124.0
20911,"National Stadium, Karachi",Karachi Kings,Multan Sultans,10,2,70.0,6.774193548387098,9.0,35.0,124.0
20912,"National Stadium, Karachi",Karachi Kings,Multan Sultans,10,3,71.0,6.761904761904762,9.0,35.0,124.0
20913,"National Stadium, Karachi",Karachi Kings,Multan Sultans,10,4,71.0,6.65625,8.0,35.0,124.0
20914,"National Stadium, Karachi",Karachi Kings,Multan Sultans,10,5,71.0,6.553846153846154,8.0,35.0,124.0
20915,"National Stadium, Karachi",Karachi Kings,Multan Sultans,10,6,71.0,6.454545454545454,8.0,35.0,124.0
20916,"National Stadium, Karachi",Karachi Kings,Multan Sultans,11,1,72.0,6.447761194029851,8.0,35.0,124.0
20917,"National Stadium, Karachi",Karachi Kings,Multan Sultans,11,2,73.0,6.4411764705882355,8.0,35.0,124.0
20918,"National Stadium, Karachi",Karachi Kings,Multan Sultans,11,3,74.0,6.434782608695652,8.0,35.0,124.0
20919,"National Stadium, Karachi",Karachi Kings,Multan Sultans,11,4,74.0,6.342857142857143,8.0,35.0,124.0
20920,"National Stadium, Karachi",Karachi Kings,Multan Sultans,11,5,75.0,6.338028169014084,8.0,35.0,124.0
20921,"National Stadium, Karachi",Karachi Kings,Multan Sultans,11,6,76.0,6.333333333333334,8.0,35.0,124.0
20922,"National Stadium, Karachi",Karachi Kings,Multan Sultans,12,1,76.0,6.2465753424657535,8.0,35.0,124.0
20923,"National Stadium, Karachi",Karachi Kings,Multan Sultans,12,2,77.0,6.243243243243244,8.0,35.0,124.0
20924,"National Stadium, Karachi",Karachi Kings,Multan Sultans,12,3,78.0,6.24,8.0,35.0,124.0
20925,"National Stadium, Karachi",Karachi Kings,Multan Sultans,12,4,79.0,6.2368421052631575,8.0,35.0,124.0
20926,"National Stadium, Karachi",Karachi Kings,Multan Sultans,12,5,80.0,6.233766233766233,8.0,35.0,124.0
20927,"National Stadium, Karachi",Karachi Kings,Multan Sultans,12,6,81.0,6.230769230769232,8.0,35.0,124.0
20928,"National Stadium, Karachi",Karachi Kings,Multan Sultans,13,1,82.0,6.227848101265822,8.0,35.0,124.0
20929,"National Stadium, Karachi",Karachi Kings,Multan Sultans,13,2,82.0,6.1499999999999995,8.0,35.0,124.0
20930,"National Stadium, Karachi",Karachi Kings,Multan Sultans,13,3,82.0,6.074074074074074,8.0,35.0,124.0
20931,"National Stadium, Karachi",Karachi Kings,Multan Sultans,13,4,82.0,6.0,8.0,35.0,124.0
20932,"National Stadium, Karachi",Karachi Kings,Multan Sultans,13,5,83.0,6.0,8.0,35.0,124.0
20933,"National Stadium, Karachi",Karachi Kings,Multan Sultans,13,6,85.0,6.071428571428571,8.0,35.0,124.0
20934,"National Stadium, Karachi",Karachi Kings,Multan Sultans,14,1,86.0,6.070588235294117,8.0,35.0,124.0
20935,"National Stadium, Karachi",Karachi Kings,Multan Sultans,14,2,88.0,6.1395348837209305,8.0,35.0,124.0
20936,"National Stadium, Karachi",Karachi Kings,Multan Sultans,14,3,89.0,6.137931034482758,8.0,35.0,124.0
20937,"National Stadium, Karachi",Karachi Kings,Multan Sultans,14,4,90.0,6.136363636363637,8.0,35.0,124.0
20938,"National Stadium, Karachi",Karachi Kings,Multan Sultans,14,5,94.0,6.337078651685393,8.0,35.0,124.0
20939,"National Stadium, Karachi",Karachi Kings,Multan Sultans,14,6,95.0,6.333333333333334,8.0,35.0,124.0
20940,"National Stadium, Karachi",Karachi Kings,Multan Sultans,15,1,97.0,6.395604395604396,8.0,35.0,124.0
20941,"National Stadium, Karachi",Karachi Kings,Multan Sultans,15,2,98.0,6.391304347826088,8.0,35.0,124.0
20942,"National Stadium, Karachi",Karachi Kings,Multan Sultans,15,3,100.0,6.451612903225806,8.0,35.0,124.0
20943,"National Stadium, Karachi",Karachi Kings,Multan Sultans,15,4,101.0,6.446808510638299,8.0,35.0,124.0
20944,"National Stadium, Karachi",Karachi Kings,Multan Sultans,15,5,102.0,6.442105263157895,8.0,35.0,124.0
20945,"National Stadium, Karachi",Karachi Kings,Multan Sultans,15,6,103.0,6.4375,8.0,35.0,124.0
20946,"National Stadium, Karachi",Karachi Kings,Multan Sultans,16,1,103.0,6.371134020618557,7.0,35.0,124.0
20947,"National Stadium, Karachi",Karachi Kings,Multan Sultans,16,2,104.0,6.36734693877551,7.0,35.0,124.0
20948,"National Stadium, Karachi",Karachi Kings,Multan Sultans,16,3,105.0,6.363636363636363,7.0,35.0,124.0
20949,"National Stadium, Karachi",Karachi Kings,Multan Sultans,16,4,105.0,6.300000000000001,6.0,35.0,124.0
20950,"National Stadium, Karachi",Karachi Kings,Multan Sultans,16,5,105.0,6.237623762376238,6.0,35.0,124.0
20951,"National Stadium, Karachi",Karachi Kings,Multan Sultans,16,6,106.0,6.23529411764706,6.0,35.0,124.0
20952,"National Stadium, Karachi",Karachi Kings,Multan Sultans,17,1,107.0,6.233009708737864,6.0,35.0,124.0
20953,"National Stadium, Karachi",Karachi Kings,Multan Sultans,17,2,108.0,6.230769230769232,6.0,35.0,124.0
20954,"National Stadium, Karachi",Karachi Kings,Multan Sultans,17,3,109.0,6.2285714285714295,6.0,35.0,124.0
20955,"National Stadium, Karachi",Karachi Kings,Multan Sultans,17,4,109.0,6.169811320754718,6.0,35.0,124.0
20956,"National Stadium, Karachi",Karachi Kings,Multan Sultans,17,5,110.0,6.16822429906542,6.0,35.0,124.0
20957,"National Stadium, Karachi",Karachi Kings,Multan Sultans,17,6,110.0,6.111111111111112,5.0,35.0,124.0
20959,"National Stadium, Karachi",Karachi Kings,Multan Sultans,18,1,111.0,6.110091743119265,5.0,35.0,124.0
20960,"National Stadium, Karachi",Karachi Kings,Multan Sultans,18,2,111.0,6.054545454545455,5.0,35.0,124.0
20961,"National Stadium, Karachi",Karachi Kings,Multan Sultans,18,3,115.0,6.216216216216217,5.0,35.0,124.0
20962,"National Stadium, Karachi",Karachi Kings,Multan Sultans,18,4,115.0,6.160714285714285,5.0,35.0,124.0
20963,"National Stadium, Karachi",Karachi Kings,Multan Sultans,18,5,115.0,6.106194690265487,5.0,35.0,124.0
20964,"National Stadium, Karachi",Karachi Kings,Multan Sultans,18,6,116.0,6.105263157894737,5.0,35.0,124.0
20965,"National Stadium, Karachi",Karachi Kings,Multan Sultans,19,1,117.0,6.104347826086956,5.0,35.0,124.0
20966,"National Stadium, Karachi",Karachi Kings,Multan Sultans,19,2,118.0,6.1034482758620685,5.0,35.0,124.0
20967,"National Stadium, Karachi",Karachi Kings,Multan Sultans,19,3,119.0,6.102564102564102,5.0,35.0,124.0
20968,"National Stadium, Karachi",Karachi Kings,Multan Sultans,19,4,119.0,6.0508474576271185,5.0,35.0,124.0
20969,"National Stadium, Karachi",Karachi Kings,Multan Sultans,19,5,120.0,6.050420168067227,5.0,35.0,124.0
20970,"National Stadium, Karachi",Karachi Kings,Multan Sultans,19,6,122.0,6.1,5.0,35.0,124.0
20972,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,5,1,46.0,8.903225806451612,9.0,46.0,182.0
20973,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,5,2,46.0,8.625,9.0,46.0,182.0
20974,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,5,3,50.0,9.09090909090909,9.0,46.0,182.0
20975,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,5,4,54.0,9.529411764705882,9.0,46.0,182.0
20976,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,5,5,55.0,9.428571428571429,9.0,46.0,182.0
20977,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,5,6,56.0,9.333333333333334,9.0,46.0,182.0
20978,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,6,1,56.0,9.08108108108108,9.0,46.0,182.0
20979,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,6,2,56.0,8.842105263157894,9.0,46.0,182.0
20980,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,6,3,57.0,8.769230769230768,9.0,46.0,182.0
20981,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,6,4,58.0,8.7,9.0,46.0,182.0
20982,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,6,5,59.0,8.634146341463413,9.0,46.0,182.0
20983,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,6,6,59.0,8.428571428571427,9.0,46.0,182.0
20984,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,7,1,59.0,8.232558139534884,9.0,46.0,182.0
20985,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,7,2,60.0,8.181818181818182,9.0,46.0,182.0
20986,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,7,3,61.0,8.133333333333333,9.0,46.0,182.0
20987,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,7,4,61.0,7.956521739130434,9.0,46.0,182.0
20988,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,7,5,61.0,7.787234042553191,9.0,46.0,182.0
20989,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,7,6,62.0,7.75,9.0,46.0,182.0
20990,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,8,1,63.0,7.714285714285715,9.0,46.0,182.0
20991,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,8,2,64.0,7.68,9.0,46.0,182.0
20992,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,8,3,65.0,7.647058823529411,9.0,46.0,182.0
20993,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,8,4,66.0,7.615384615384615,9.0,46.0,182.0
20994,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,8,5,70.0,7.924528301886792,9.0,46.0,182.0
20995,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,8,6,70.0,7.777777777777778,9.0,46.0,182.0
20998,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,9,1,75.0,8.181818181818182,9.0,46.0,182.0
20999,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,9,2,76.0,8.142857142857142,9.0,46.0,182.0
21000,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,9,3,77.0,8.105263157894736,9.0,46.0,182.0
21001,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,9,4,77.0,7.965517241379311,9.0,46.0,182.0
21002,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,9,5,78.0,7.932203389830509,9.0,46.0,182.0
21003,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,9,6,80.0,8.0,9.0,46.0,182.0
21004,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,10,1,84.0,8.262295081967213,9.0,46.0,182.0
21005,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,10,2,86.0,8.322580645161292,9.0,46.0,182.0
21006,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,10,3,86.0,8.19047619047619,9.0,46.0,182.0
21007,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,10,4,87.0,8.15625,9.0,46.0,182.0
21008,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,10,5,88.0,8.123076923076923,9.0,46.0,182.0
21009,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,10,6,90.0,8.181818181818182,9.0,46.0,182.0
21010,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,11,1,91.0,8.149253731343283,9.0,46.0,182.0
21011,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,11,2,91.0,8.029411764705882,8.0,46.0,182.0
21012,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,11,3,92.0,8.0,8.0,46.0,182.0
21013,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,11,4,92.0,7.885714285714286,8.0,46.0,182.0
21014,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,11,5,92.0,7.774647887323944,8.0,46.0,182.0
21015,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,11,6,92.0,7.666666666666666,8.0,46.0,182.0
21016,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,12,1,98.0,8.054794520547945,8.0,46.0,182.0
21017,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,12,2,99.0,8.027027027027028,8.0,46.0,182.0
21018,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,12,3,100.0,8.0,8.0,46.0,182.0
21019,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,12,4,101.0,7.973684210526316,8.0,46.0,182.0
21020,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,12,5,101.0,7.870129870129871,8.0,46.0,182.0
21021,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,12,6,102.0,7.846153846153847,8.0,46.0,182.0
21022,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,13,1,102.0,7.746835443037975,8.0,46.0,182.0
21023,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,13,2,103.0,7.7250000000000005,8.0,46.0,182.0
21024,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,13,3,104.0,7.703703703703703,8.0,46.0,182.0
21025,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,13,4,105.0,7.682926829268293,8.0,46.0,182.0
21026,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,13,5,106.0,7.662650602409638,8.0,46.0,182.0
21027,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,13,6,107.0,7.642857142857142,8.0,46.0,182.0
21028,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,14,1,108.0,7.623529411764705,8.0,46.0,182.0
21029,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,14,2,110.0,7.674418604651163,8.0,46.0,182.0
21030,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,14,3,116.0,8.0,8.0,46.0,182.0
21031,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,14,4,117.0,7.9772727272727275,8.0,46.0,182.0
21032,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,14,5,118.0,7.95505617977528,8.0,46.0,182.0
21033,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,14,6,118.0,7.866666666666667,7.0,46.0,182.0
21034,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,15,1,119.0,7.846153846153847,7.0,46.0,182.0
21035,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,15,2,120.0,7.826086956521739,7.0,46.0,182.0
21036,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,15,3,124.0,8.0,7.0,46.0,182.0
21037,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,15,4,125.0,7.9787234042553195,7.0,46.0,182.0
21038,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,15,5,126.0,7.957894736842105,7.0,46.0,182.0
21039,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,15,6,130.0,8.125,7.0,46.0,182.0
21040,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,16,1,131.0,8.103092783505154,7.0,46.0,182.0
21041,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,16,2,132.0,8.081632653061224,7.0,46.0,182.0
21042,"Gaddafi Stadium, Lahore",Lahore Qalandars,Multan Sultans,16,3,136.0,8.242424242424242,7.0,46.0,182.0
